Station Code,Water Quality,Locations,State Name,TEMPERATURE (degree Centigrade)-Minimum,TEMPERATURE (degree Centigrade)-Maximum,TEMPERATURE (degree Centigrade)-Mean,Dissolved Oxygen(D.O.) (mg/l)-Minimum,Dissolved Oxygen(D.O.) (mg/l)-Maximum,Dissolved Oxygen(D.O.) (mg/l)-Mean,pH-Minimum,pH-Maximum,pH-Mean,CONDUCTIVITY (umhos/cm)-Minimum,CONDUCTIVITY (umhos/cm)-Maximum,CONDUCTIVITY (umhos/cm)-Mean,Biochemical oxygen demand (B.O.D.) (mg/l)-Minimum,Biochemical oxygen demand (B.O.D.) (mg/l)-Maximum,Biochemical oxygen demand (B.O.D.) (mg/l)-Mean,NITRATE- N+ NITRITE-N (mg/l)-Minimum,NITRATE- N+ NITRITE-N (mg/l)-Maximum,NITRATE- N+ NITRITE-N (mg/l)-Mean,FECAL COLIFORM (MPN/100ml)-Minimum,FECAL COLIFORM (MPN/100ml)-Maximum,FECAL COLIFORM (MPN/100ml)-Mean,TOTAL COLIFORM (MPN/100ml)-Minimum,TOTAL COLIFORM (MPN/100ml)-Maximum,TOTAL COLIFORM (MPN/100ml)-Mean,FLUORIDE(mg/l)-Minimum,FLUORIDE(mg/l)-Maximum,FLUORIDE(mg/l)-Mean,WaterQualityCategory_encoded
2244,GROUND WATER QUALITY,GROUND WATER FROM NAZIRA,ASSAM,20.0,25.0,22.5,5.6,7.7,6.8,6.4,6.8,6.6,283.0,286.0,285.0,2.7,3.4,3.05,0.1,0.2,0.2,4.0,6.0,4.0,1.0,5.0,3.0,0.67,0.67,0.67,0
2245,GROUND WATER QUALITY,GROUND WATER FROM NUMALIGARH(NEAR NRL TE LABOR COLONY),ASSAM,27.0,32.0,29.5,5.6,7.7,6.8,5.1,6.3,5.7,66.0,104.0,85.0,1.3,2.3,1.8,0.1,0.22,0.2,4.0,6.0,4.0,1.0,1.0,1.0,0.26,0.26,0.26,0
2246,GROUND WATER QUALITY,GROUND WATER FROMSEMENCHAPARI,ASSAM,20.0,24.0,22.0,5.6,7.7,6.8,6.4,6.8,6.6,139.0,468.0,304.0,1.7,3.1,2.4,0.1,0.2,0.2,4.0,6.0,4.0,1.0,1.0,1.0,0.66,0.66,0.66,0
2247,GROUND WATER QUALITY,GROUND WATER FROM SILAPATHAR,ASSAM,20.0,24.0,22.0,5.6,7.7,6.8,6.3,6.3,6.3,255.0,292.0,274.0,2.5,3.5,3.0,0.1,0.21,0.2,4.0,6.0,4.0,1.0,1.0,1.0,0.64,0.64,0.64,0
2248,GROUND WATER QUALITY,GROUND WATER FROM LAKHIMPURTOWN,ASSAM,21.0,24.0,22.5,5.6,7.7,6.8,5.6,6.3,6.0,70.0,483.0,277.0,1.5,3.0,2.25,0.1,0.13,0.1,4.0,6.0,4.0,1.0,1.0,1.0,0.56,0.56,0.56,0
2249,GROUND WATER QUALITY,GROUND WATER FROM TEZPUR(MISSION CHARIALI),ASSAM,20.0,24.0,22.0,5.6,7.7,6.8,6.6,6.8,6.7,127.0,142.0,135.0,0.4,1.4,0.9,0.1,0.17,0.1,4.0,6.0,4.0,1.0,1.0,1.0,0.33,0.33,0.33,0
2250,GROUND WATER QUALITY,GROUND WATER FROM NAGAON(PANIGAON),ASSAM,28.0,29.0,28.5,5.6,7.7,6.8,6.4,6.8,6.6,519.0,839.0,679.0,0.8,0.8,0.8,0.1,0.15,0.1,4.0,6.0,4.0,1.0,1.0,1.0,0.6,0.6,0.6,0
2251,GROUND WATER QUALITY,GROUND WATER FROM JAGIROAD NRHPC EFFLUENT DISCHARGE POINT,ASSAM,27.0,28.0,27.5,5.6,7.7,6.8,6.9,7.2,7.1,305.0,313.0,309.0,1.7,2.9,2.3,0.12,0.19,0.2,4.0,6.0,4.0,1.0,1.0,1.0,0.87,0.87,0.87,0
2252,GROUND WATER QUALITY,GROUND WATER NR MSW DUMPING SITE AT GARCHUK-GUWAHATI,ASSAM,25.0,28.0,26.5,5.6,7.7,6.8,6.6,7.4,7.0,262.0,266.0,264.0,2.0,2.4,2.2,0.1,0.14,0.1,4.0,6.0,4.0,1.0,1.0,1.0,0.54,0.54,0.54,0
2253,GROUND WATER QUALITY,GROUND WATER FROM NALBARI,ASSAM,24.0,26.0,25.0,5.6,7.7,6.8,6.6,6.8,6.7,289.0,428.0,359.0,1.5,3.2,2.35,0.1,0.16,0.1,4.0,6.0,4.0,1.0,1.0,1.0,0.46,0.46,0.46,0
2254,GROUND WATER QUALITY,GROUND WATER FROM BARPETA ROAD(RLY STATION),ASSAM,23.0,25.0,24.0,5.6,7.7,6.8,5.8,7.1,6.5,101.0,910.0,506.0,0.3,2.7,1.5,0.1,0.15,0.1,4.0,6.0,4.0,1.0,1.0,1.0,0.56,0.56,0.56,0
2255,GROUND WATER QUALITY,"GROUND WATER NEAR BPRL,DHALIGAON",ASSAM,24.0,27.0,25.5,5.6,7.7,6.8,6.0,7.0,6.5,357.0,448.0,403.0,0.7,2.5,1.6,0.1,0.1,0.1,4.0,6.0,4.0,1.0,1.0,1.0,0.53,0.53,0.53,0
2256,GROUND WATER QUALITY,GROUND WATER FROM KOKRAJHAR DISTRICT (HS SCHOOL ),ASSAM,24.0,30.0,27.0,5.6,7.7,6.8,5.9,6.4,6.2,78.0,107.0,93.0,0.8,1.8,1.3,0.13,0.41,0.3,4.0,6.0,4.0,1.0,1.0,1.0,0.56,0.56,0.56,0
2257,GROUND WATER QUALITY,GROUND WATER FROM DHUBRIDISTRICT (COLLEGE NAGAR ),ASSAM,23.0,31.0,27.0,5.6,7.7,6.8,6.5,6.8,6.7,345.0,422.0,384.0,0.3,0.8,0.55,0.1,0.22,0.2,4.0,6.0,4.0,1.0,1.0,1.0,0.78,0.78,0.78,0
2258,GROUND WATER QUALITY,GROUND WATER FROM GOALPARA DIST. (GOALPARA COLLEGE ),ASSAM,28.0,28.0,28.0,5.6,7.7,6.8,6.1,6.1,6.1,362.0,362.0,362.0,0.6,0.6,0.6,0.1,0.1,0.1,4.0,6.0,4.0,1.0,1.0,1.0,0.57,0.57,0.57,0
2259,GROUND WATER QUALITY,GROUND WATER FROM DIPHU (GOVT.COLLEGE),ASSAM,32.0,36.0,34.0,5.6,7.7,6.8,6.7,7.0,6.9,191.0,935.0,563.0,1.5,1.5,1.5,0.13,0.13,0.1,4.0,6.0,4.0,1.0,1.0,1.0,0.69,0.69,0.69,0
2261,GROUND WATER QUALITY,GROUND WATER FROM HAFLONG,ASSAM,10.0,25.0,17.5,5.6,7.7,6.8,5.6,7.6,6.6,86.0,166.0,126.0,1.2,6.5,3.85,0.1,0.12,0.1,4.0,6.0,4.0,1.0,1.0,1.0,0.43,0.43,0.43,0
2262,GROUND WATER QUALITY,GROUND WATER FROM KARIMGANJ(COLLEGE),ASSAM,13.0,13.0,13.0,5.6,7.7,6.8,6.5,6.5,6.5,302.0,302.0,302.0,5.4,5.4,5.4,0.1,0.19,0.1,4.0,6.0,4.0,1.0,1.0,1.0,0.4,0.5696,0.51,0
2263,GROUND WATER QUALITY,GROUND WATER FROM HIALAKANDI (NEAR ASTC BUS STAND ),ASSAM,15.0,15.0,15.0,5.6,7.7,6.8,6.3,6.3,6.3,142.0,142.0,142.0,3.4,3.4,3.4,0.22,0.22,0.2,4.0,6.0,4.0,1.0,1.0,1.0,0.63,0.63,0.63,0
2264,GROUND WATER QUALITY,GROUND WATER IN PANCHGRAMMARKET NEAR CACHAR PAPER MILL,ASSAM,12.0,15.0,13.5,5.6,7.7,6.8,6.7,6.8,6.8,431.0,690.0,561.0,3.3,5.2,4.25,0.1,0.1,0.1,4.0,6.0,4.0,1.0,1.0,1.0,0.34,0.34,0.34,0
1920,GROUND WATER QUALITY,KAKCHING (THOUBAL DIST.),MANIPUR,17.0,17.0,17.0,5.6,7.7,6.8,7.3,7.7,7.5,59.4,59.4,59.0,0.9,1.5,1.18,0.87,2.96,1.9,4.0,6.0,4.0,9.5,20.0,15.0,0.4,0.5696,0.51,0
1406,GROUND WATER QUALITY,"WELL AROUND UDAIPUR (TUBEWELL),TRIPURA",TRIPURA,25.5,28.0,26.4,5.6,7.7,6.8,7.74,7.98,7.9,334.0,360.0,348.0,0.0,0.8,0.4,0.0,0.08,0.0,4.0,6.0,4.0,9.5,20.0,15.0,0.4,0.5696,0.51,0
1730,GROUND WATER QUALITY,"KUNJBAN, AGARTALA, TRIPURA",TRIPURA,26.0,27.0,26.7,5.6,7.7,6.8,7.3,7.76,7.6,182.0,193.0,189.0,0.9,1.5,1.18,0.22,0.24,0.23,4.0,6.0,4.0,9.5,20.0,15.0,0.4,0.5696,0.51,0
1731,GROUND WATER QUALITY,"LANKAMURA, TRIPURA",TRIPURA,26.0,28.5,27.3,5.6,7.7,6.8,7.68,7.94,7.8,82.0,94.0,89.0,0.9,1.5,1.18,0.31,1.27,0.9,4.0,6.0,4.0,9.5,20.0,15.0,0.4,0.5696,0.51,0
1732,GROUND WATER QUALITY,"A.D.NAGAR, AGARTALA, TRIPURA",TRIPURA,26.5,27.5,27.2,5.6,7.7,6.8,7.56,7.74,7.6,108.0,120.0,114.0,0.9,1.5,1.18,0.31,1.27,0.9,4.0,6.0,4.0,9.5,20.0,15.0,0.4,0.5696,0.51,0
1733,GROUND WATER QUALITY,"SHIBNAGAR, AGARTALA, TRIPURA",TRIPURA,27.0,27.5,27.2,5.6,7.7,6.8,7.72,7.85,7.8,182.0,196.0,188.0,0.9,1.5,1.18,0.31,1.27,0.9,4.0,6.0,4.0,9.5,20.0,15.0,0.4,0.5696,0.51,0
1734,GROUND WATER QUALITY,"GANDHIGRAM, AGARTALA, TRIPURA",TRIPURA,26.0,27.5,26.8,5.6,7.7,6.8,7.42,7.62,7.5,162.0,178.0,170.0,0.9,1.5,1.18,0.31,1.27,0.9,4.0,6.0,4.0,9.5,20.0,15.0,0.4,0.5696,0.51,0
1634,GROUND WATER QUALITY,"POLICE BAZAR, SHILLONG,MEGHALAYA",MEGHALAYA,18.0,18.0,18.0,5.6,7.7,6.8,6.0,6.0,6.0,175.0,215.0,195.0,2.4,2.8,3.0,4.04,6.3,5.0,38.0,63.0,51.0,50.0,94.0,72.0,0.1,0.1,0.1,0
1635,GROUND WATER QUALITY,"MAWLAI, SHILLONG, MEGHALAYA",MEGHALAYA,19.0,19.0,19.0,5.6,7.7,6.8,5.0,5.0,5.0,220.0,255.0,238.0,4.0,4.4,4.0,10.2,16.4,13.0,49.0,70.0,60.0,70.0,110.0,90.0,0.1,0.1,0.1,0
1636,GROUND WATER QUALITY,"INDUSTRIAL ESTATE, BYRNIHAT,MEGHALAYA",MEGHALAYA,24.0,25.5,24.8,5.6,7.7,6.8,6.0,6.5,6.3,175.0,260.0,218.0,1.0,1.4,1.0,1.1,4.5,3.0,23.0,36.0,30.0,4.3,35.0,20.0,0.02,0.1,0.06,0
1637,GROUND WATER QUALITY,"SOHRA CHERRAPUNJEE, MEGHALAYA",MEGHALAYA,18.0,18.0,18.0,5.6,7.7,6.8,6.5,6.5,6.5,75.0,92.0,84.0,0.22,0.3,0.0,3.5,3.9,4.0,17.0,23.0,20.0,21.0,31.0,26.0,0.03,0.03,0.03,0
1638,GROUND WATER QUALITY,"SHANGPUNG, MEGHALAYA",MEGHALAYA,17.0,19.0,18.0,5.6,7.7,6.8,5.1,6.5,5.8,115.0,125.0,120.0,0.8,1.0,1.0,5.6,7.2,6.0,11.0,14.0,13.0,20.0,23.0,22.0,0.1,0.1,0.1,0
1620,GROUND WATER QUALITY,"AT RAIPUR REGION, CHHATISSGARH",CHATTISSGARH,25.0,32.0,29.0,5.6,7.7,6.8,7.25,7.96,7.7,480.0,786.0,663.0,0.9,1.5,1.18,1.1,1.4,1.3,4.0,6.0,4.0,4.0,11.0,8.0,0.1,0.2,0.13,0
1621,GROUND WATER QUALITY,"AT RAIPUR REGION,CHHATISSGARH",CHATTISSGARH,25.0,31.0,28.5,5.6,7.7,6.8,7.65,7.86,7.8,496.0,943.0,796.0,0.9,1.5,1.18,1.3,2.5,1.9,4.0,6.0,4.0,6.0,27.0,12.8,0.2,0.5,0.35,0
1622,GROUND WATER QUALITY,AT BILASPUR REGION,CHATTISSGARH,31.0,31.0,31.0,5.6,7.7,6.8,7.5,7.5,7.5,789.0,1789.0,1289.0,0.9,1.5,1.18,1.96,3.88,2.9,4.0,6.0,4.0,9.5,20.0,15.0,0.09,0.51,0.3,0
1617,GROUND WATER QUALITY,"OPEN WELL/TUBE WELL INDL AREAMANDIDEEP, RAISEN",MADHYA PRADESH,38.0,38.0,38.0,5.6,7.7,6.8,8.2,8.2,8.2,340.0,340.0,340.0,1.7,1.7,1.7,1.0,1.0,1.0,4.0,6.0,4.0,33.0,33.0,33.0,0.4,0.5696,0.51,0
1618,GROUND WATER QUALITY,"GW SAMPLING AT TWO POINTS IN INDUSTRIAL AREA MALANPUR, M.P",MADHYA PRADESH,25.8,27.5,26.6,5.6,7.7,6.8,7.4,7.6,7.5,821.0,821.0,821.0,3.6,3.6,3.6,0.9,0.9,0.9,4.0,6.0,4.0,9.5,20.0,15.0,0.4,0.5696,0.51,0
1619,GROUND WATER QUALITY,GROUND WATER SAMPLING AT TWOPOINTS IN INDL AREA MALANPUR,MADHYA PRADESH,25.8,27.5,26.6,5.6,7.7,6.8,7.26,7.3,7.3,818.0,818.0,818.0,3.4,3.4,3.4,0.93,0.93,0.93,4.0,6.0,4.0,9.5,20.0,15.0,0.4,0.5696,0.51,0
2143,GROUND WATER QUALITY,"KATHODA, JABALPUR",MADHYA PRADESH,28.0,28.0,28.0,5.6,7.7,6.8,7.3,7.3,7.3,475.0,475.0,475.0,1.2,1.2,1.2,0.2,0.2,0.2,4.0,6.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0
2144,GROUND WATER QUALITY,"MADAI GRAM, JABALPUR",MADHYA PRADESH,32.0,32.0,32.0,5.6,7.7,6.8,7.8,7.8,7.8,918.0,918.0,918.0,1.0,1.0,1.0,0.31,1.27,0.9,4.0,6.0,4.0,7.0,7.0,7.0,0.3,0.3,0.3,0
2145,GROUND WATER QUALITY,"MEHATWAS, NAGDA",MADHYA PRADESH,28.0,29.0,28.5,5.6,7.7,6.8,7.76,7.8,7.8,1850.0,2514.0,2182.0,1.0,2.5,1.75,4.1,4.1,4.1,4.0,6.0,4.0,9.5,20.0,15.0,0.4,0.5696,0.51,0
2146,GROUND WATER QUALITY,"BHAGATPURI VILLAGE, NAGDA",MADHYA PRADESH,27.0,29.0,28.0,5.6,7.7,6.8,7.2,7.5,7.4,1300.0,1340.0,1320.0,0.8,3.0,2.0,7.0,9.98,8.5,4.0,6.0,4.0,9.5,20.0,15.0,0.4,0.5696,0.51,0
2148,GROUND WATER QUALITY,"DOSIGAON, RATLAM",MADHYA PRADESH,26.0,26.0,26.0,5.6,7.7,6.8,7.4,7.8,7.6,1860.0,2210.0,2035.0,2.0,6.0,4.0,1.01,1.4,1.2,4.0,6.0,4.0,9.5,20.0,15.0,0.4,0.5696,0.51,0
2149,GROUND WATER QUALITY,"CULVERT ON A.B. ROAD, MAKSI",MADHYA PRADESH,25.0,25.0,25.0,5.6,7.7,6.8,7.0,8.0,7.5,941.0,1100.0,1021.0,1.2,1.2,1.2,1.67,10.87,6.3,4.0,6.0,4.0,9.5,20.0,15.0,0.4,0.5696,0.51,0
2153,GROUND WATER QUALITY,IBRAHIMGANJ NEAR BUS STAND,MADHYA PRADESH,36.0,36.0,36.0,5.6,7.7,6.8,7.8,7.8,7.8,510.0,510.0,510.0,1.3,1.3,1.3,1.64,1.964,1.8,4.0,6.0,4.0,50.0,50.0,50.0,0.4,0.5696,0.51,0
1555,GROUND WATER QUALITY,"AT KALA AMB, H.P",HIMACHAL PRADESH,25.0,26.0,25.5,5.6,7.7,6.8,7.3,7.6,7.5,369.0,445.0,407.0,1.0,1.4,1.2,0.24,1.27,0.76,4.0,8.0,6.0,9.0,11.0,10.0,0.03,0.05,0.04,0
1556,GROUND WATER QUALITY,"AT PAONTA SAHIB, H.P",HIMACHAL PRADESH,24.0,26.0,25.0,5.6,7.7,6.8,7.28,7.48,7.4,541.0,649.0,595.0,1.4,1.6,1.5,0.26,1.18,0.72,5.0,7.0,6.0,9.0,12.0,11.0,0.02,0.04,0.03,0
1557,GROUND WATER QUALITY,"AT PARWANOO, H.P",HIMACHAL PRADESH,21.0,24.0,22.5,5.6,7.7,6.8,7.23,8.34,7.8,365.0,455.0,410.0,0.2,0.5,0.35,0.03,0.096,0.06,4.0,6.0,4.0,2.0,2.0,2.0,0.041,0.061,0.05,0
1558,GROUND WATER QUALITY,"AT BADDI, H.P",HIMACHAL PRADESH,23.0,26.0,24.5,5.6,7.7,6.8,7.5,8.3,7.9,291.0,709.0,500.0,0.2,1.0,0.6,0.18,1.79,0.98,4.0,6.0,4.0,10.0,10.0,10.0,0.142,0.158,0.15,0
1559,GROUND WATER QUALITY,"AT BAROTIWALA, H.P",HIMACHAL PRADESH,22.0,27.0,24.5,5.6,7.7,6.8,7.58,7.96,7.8,329.0,408.0,369.0,0.2,4.0,2.1,0.14,2.33,1.24,8.0,8.0,8.0,32.0,32.0,32.0,0.136,0.142,0.14,0
1560,GROUND WATER QUALITY,"AT NALAGARH, H.P",HIMACHAL PRADESH,23.0,27.0,25.0,5.6,7.7,6.8,7.51,8.27,7.9,906.0,1145.0,1026.0,0.3,0.5,0.4,0.19,0.26,0.22,4.0,6.0,4.0,2.0,2.0,2.0,0.164,0.182,0.17,0
1561,GROUND WATER QUALITY,"AT DAMTAL, H.P",HIMACHAL PRADESH,18.0,25.4,21.7,5.6,7.7,6.8,7.52,7.59,7.6,680.0,701.0,691.0,0.6,1.0,0.8,5.22,5.22,5.22,7.0,7.0,7.0,33.0,33.0,33.0,0.18,0.18,0.18,0
1562,GROUND WATER QUALITY,"AT UNA, H.P",HIMACHAL PRADESH,15.0,25.0,20.0,5.6,7.7,6.8,7.4,7.85,7.6,428.0,630.0,529.0,0.0,0.5,0.25,1.71,3.33,2.52,4.0,4.0,4.0,26.0,26.0,26.0,0.74,0.74,0.74,0
1872,GROUND WATER QUALITY,SHIMLA DOWNSTREAM OF MSW DUMPING SITE,HIMACHAL PRADESH,10.4,14.1,12.0,5.6,7.7,6.8,6.62,7.86,7.2,232.0,758.0,512.0,2.5,45.0,23.75,0.31,1.27,0.9,6.0,128.0,49.0,27.0,390.0,120.0,0.051,3.54,0.46,0
1873,GROUND WATER QUALITY,DHARAMSHALA KANGRA DOWNSTREAM OF MSWDUMPING SITE,HIMACHAL PRADESH,18.0,20.0,19.0,5.6,7.7,6.8,5.85,6.04,5.9,269.0,293.0,281.0,0.7,0.9,0.8,0.02,0.613,0.31,4.0,4.0,4.0,17.0,17.0,17.0,0.5,0.5,0.5,0
1874,GROUND WATER QUALITY,SOLAN-DOWNSTREAM OF MSW DUMPING SITE,HIMACHAL PRADESH,12.0,24.0,20.0,5.6,7.7,6.8,7.27,8.5,8.0,369.0,580.0,510.0,0.1,2.0,1.05,4.46,4.79,4.63,2.0,108.0,25.0,12.0,340.0,69.0,0.016,2.16,0.28,0
1875,GROUND WATER QUALITY,MANDI-DOWNSTREAM OF MSW DUMPING SITE,HIMACHAL PRADESH,18.0,18.0,18.0,5.6,7.7,6.8,7.65,7.65,7.7,257.0,257.0,257.0,4.8,4.8,4.8,0.0,2.33,1.17,920.0,920.0,920.0,2400.0,2400.0,2400.0,0.373,0.373,0.37,0
1876,GROUND WATER QUALITY,PARWANOO INDUSTRIAL AREA,HIMACHAL PRADESH,21.0,25.0,23.0,5.6,7.7,6.8,6.68,8.32,7.5,553.0,763.0,658.0,0.3,0.5,0.4,0.22,0.22,0.22,4.0,6.0,4.0,6.0,10.0,8.0,0.106,0.136,0.12,0
1877,GROUND WATER QUALITY,BADDI INDUSTRIAL AREA,HIMACHAL PRADESH,23.0,26.0,24.5,5.6,7.7,6.8,7.13,8.23,7.7,345.0,398.0,372.0,0.2,1.0,0.6,0.08,1.96,1.02,2.0,2.0,2.0,28.0,28.0,28.0,0.186,0.196,0.19,0
1878,GROUND WATER QUALITY,BAROTIWALA INDUSTRIAL AREA,HIMACHAL PRADESH,22.5,27.0,25.0,5.6,7.7,6.8,7.4,7.63,7.5,360.0,513.0,437.0,0.2,0.5,0.35,0.22,2.75,1.49,15.0,15.0,15.0,50.0,50.0,50.0,0.062,0.068,0.07,0
1879,GROUND WATER QUALITY,NALAGARH INDUSTRIAL AREA,HIMACHAL PRADESH,22.0,28.0,25.0,5.6,7.7,6.8,6.6,7.68,7.1,888.0,1314.0,1101.0,0.2,0.5,0.35,0.1,2.43,1.26,4.0,6.0,4.0,15.0,15.0,15.0,0.139,0.142,0.14,0
1880,GROUND WATER QUALITY,KALA AMB INDUSTRIAL AREA,HIMACHAL PRADESH,26.0,26.0,26.0,5.6,7.7,6.8,7.09,7.36,7.2,371.0,485.0,428.0,1.0,1.2,1.1,0.13,5.2,2.67,5.0,8.0,7.0,9.0,10.0,10.0,0.02,0.05,0.04,0
1881,GROUND WATER QUALITY,PAONTA SAHIB INDUSTRIAL AREA,HIMACHAL PRADESH,23.0,25.0,24.0,5.6,7.7,6.8,7.22,8.04,7.6,409.0,671.0,540.0,1.2,1.2,1.2,0.2,1.07,0.64,4.0,7.0,6.0,9.0,11.0,10.0,0.05,0.07,0.06,0
1882,GROUND WATER QUALITY,MEHATPUR INDUSTRIAL AREA,HIMACHAL PRADESH,15.0,24.0,19.5,5.6,7.7,6.8,7.68,7.71,7.7,573.0,870.0,722.0,0.5,0.5,0.5,0.28,1.41,0.85,5.0,11.0,8.0,18.0,21.0,20.0,0.52,0.52,0.52,0
1883,GROUND WATER QUALITY,UNA INDUSTRIAL AREA,HIMACHAL PRADESH,14.0,25.0,19.5,5.6,7.7,6.8,7.46,7.75,7.6,516.0,794.0,655.0,0.5,0.6,0.55,4.86,5.71,5.29,9.0,9.0,9.0,43.0,43.0,43.0,0.3,0.3,0.3,0
2628,GROUND WATER QUALITY,HAND PUMP AT SHAMSHI,HIMACHAL PRADESH,10.0,16.0,13.0,5.6,7.7,6.8,7.29,8.21,7.8,301.0,568.0,435.0,0.9,1.5,1.18,0.31,1.27,0.9,4.0,6.0,4.0,9.5,20.0,15.0,0.202,0.336,0.27,0
2629,GROUND WATER QUALITY,HAND PUMP AT MANDI TOWN,HIMACHAL PRADESH,20.5,21.0,21.0,5.6,7.7,6.8,7.47,7.78,7.6,591.0,703.0,647.0,0.9,1.5,1.18,0.56,2.354,1.46,4.0,6.0,4.0,9.5,20.0,15.0,0.027,0.097,0.06,0
2630,GROUND WATER QUALITY,HAND PUMP AT HAMIRPUR TOWN,HIMACHAL PRADESH,15.0,15.0,15.0,5.6,7.7,6.8,7.0,7.04,7.0,7.36,1300.0,654.0,0.4,0.5,0.45,0.2,3.135,1.67,4.0,5.0,5.0,17.0,22.0,20.0,0.48,0.48,0.48,0
2631,GROUND WATER QUALITY,HAND PUMP AT NADAUN TOWN,HIMACHAL PRADESH,13.0,13.0,13.0,5.6,7.7,6.8,6.65,6.78,6.7,527.0,811.0,669.0,0.5,0.5,0.5,6.05,6.11,6.08,2.0,2.0,2.0,7.0,10.0,8.5,0.32,0.32,0.32,0
2632,GROUND WATER QUALITY,HAND PUMP AT BILASPUR TOWN,HIMACHAL PRADESH,22.0,23.0,22.5,5.6,7.7,6.8,7.42,7.79,7.6,714.0,987.0,851.0,0.9,1.5,1.18,2.55,6.18,4.37,4.0,6.0,4.0,9.5,20.0,15.0,0.241,0.268,0.25,0
2633,GROUND WATER QUALITY,HAND PUMP AT RECONGPEO,HIMACHAL PRADESH,9.0,9.0,9.0,5.6,7.7,6.8,8.85,8.85,8.9,244.0,244.0,244.0,0.0,0.0,0.0,4.93,8.253,6.59,4.0,6.0,4.0,9.5,20.0,15.0,0.236,0.236,0.24,0
2634,GROUND WATER QUALITY,HAND PUMP AT SHIMLA,HIMACHAL PRADESH,10.0,10.6,10.3,5.6,7.7,6.8,7.89,7.98,7.9,245.0,250.0,248.0,0.2,0.5,0.35,0.03,0.025,0.03,6.0,6.0,6.0,2.0,26.0,14.0,0.122,0.138,0.13,0
2635,GROUND WATER QUALITY,HAND PUMP AT RAMPUR,HIMACHAL PRADESH,10.0,10.0,10.0,5.6,7.7,6.8,7.88,8.46,8.2,248.0,502.0,375.0,0.0,0.2,0.1,0.07,0.18,0.13,4.0,6.0,4.0,9.5,20.0,15.0,0.082,0.146,0.11,0
2636,GROUND WATER QUALITY,HAND PUMP AT KANGRA TEMPLE,HIMACHAL PRADESH,20.0,21.0,20.5,5.6,7.7,6.8,6.32,7.01,6.7,559.0,695.0,627.0,0.6,1.1,0.85,0.0,0.094,0.05,4.0,4.0,4.0,27.0,27.0,27.0,0.23,0.23,0.23,0
2637,GROUND WATER QUALITY,HAND PUMP AT JWALAJI TEMPLE,HIMACHAL PRADESH,21.0,24.0,22.5,5.6,7.7,6.8,7.21,8.6,7.9,133.0,1350.0,742.0,0.5,0.6,0.55,0.05,2.02,1.04,7.0,7.0,7.0,17.0,17.0,17.0,0.06,0.06,0.06,0
2638,GROUND WATER QUALITY,HAND PUMP AT CHINTPURNI TEMPLE/ TOWN,HIMACHAL PRADESH,20.0,22.0,21.0,5.6,7.7,6.8,7.62,8.02,7.8,416.0,552.0,484.0,0.2,0.5,0.35,1.4,5.64,3.52,8.0,8.0,8.0,21.0,21.0,21.0,0.09,0.09,0.09,0
2639,GROUND WATER QUALITY,HAND PUMP AT CHAMUNDA DEVITEMPLE/ TOWN,HIMACHAL PRADESH,21.0,22.0,21.5,5.6,7.7,6.8,6.78,8.22,7.5,80.0,133.0,107.0,0.8,1.0,0.9,2.82,3.98,3.4,7.0,7.0,7.0,17.0,17.0,17.0,0.71,0.71,0.71,0
2640,GROUND WATER QUALITY,HAND PUMP AT SANSARPUR TERRACEIA,HIMACHAL PRADESH,24.6,26.0,25.3,5.6,7.7,6.8,7.26,7.84,7.6,353.0,424.0,389.0,0.3,1.0,0.65,0.32,0.85,0.59,9.0,9.0,9.0,21.0,21.0,21.0,0.21,0.21,0.21,0
2641,GROUND WATER QUALITY,HAND PUMP AT CHAMBA TOWN,HIMACHAL PRADESH,15.0,15.0,15.0,5.6,7.7,6.8,7.2,7.48,7.3,668.0,691.0,680.0,0.2,0.8,0.5,1.25,1.43,1.34,4.0,4.0,4.0,9.0,9.0,9.0,0.4,0.5696,0.51,0
2642,GROUND WATER QUALITY,HAND PUMP AT DALHOUSIE TOWN,HIMACHAL PRADESH,14.0,16.0,15.0,5.6,7.7,6.8,6.41,6.85,6.6,222.0,229.0,226.0,0.4,0.9,0.65,0.06,0.25,0.16,4.0,4.0,4.0,9.0,9.0,9.0,0.4,0.5696,0.51,0
2643,GROUND WATER QUALITY,HAND PUMP AT SOLAN,HIMACHAL PRADESH,21.0,24.5,22.8,5.6,7.7,6.8,7.09,7.83,7.5,393.0,438.0,416.0,0.1,1.0,0.55,2.71,3.18,2.95,11.0,84.0,48.0,27.0,210.0,119.0,0.073,0.081,0.077,0
2644,GROUND WATER QUALITY,HAND PUMP AT PARWANOO IA,HIMACHAL PRADESH,24.0,24.0,24.0,5.6,7.7,6.8,7.21,7.21,7.2,507.0,507.0,507.0,0.2,0.2,0.2,0.05,0.18,0.12,4.0,6.0,4.0,2.0,2.0,2.0,0.11,0.11,0.11,0
2645,GROUND WATER QUALITY,HAND PUMP AT NAHAN,HIMACHAL PRADESH,22.0,25.0,23.5,5.6,7.7,6.8,7.11,7.18,7.1,686.0,1050.0,868.0,1.0,1.2,1.1,0.03,0.029,0.03,6.0,9.0,8.0,10.0,13.0,12.0,0.03,0.06,0.045,0
